id_transacao;escore_risco;desfecho;valor;cliente
TX-101851;356;aprovada;613,35;CLI-00832
TX-101852;436;aprovada;346,89;CLI-00429
TX-101853;239;0;483,96;CLI-02040
TX-101854;543;0;464,63;CLI-00078
TX-101855;485;aprovada;455,72;CLI-01552
TX-101856;640;0;93,66;CLI-00788
TX-101857;371;aprovada;1.085,87;CLI-00033
TX-101858;405;0;599,55;CLI-00768
TX-101859;510;aprovada;233,13;CLI-01750
TX-101860;759;chargeback;337,16;CLI-01980
TX-101861;357;aprovada;997,50;CLI-02509
TX-101862;448;0;80,28;CLI-02583
TX-101863;455;aprovada;402,57;CLI-00100
TX-101864;406;aprovada;361,85;CLI-01357
TX-101865;577;0;467,15;CLI-01058
TX-101866;362;aprovada;1.645,72;CLI-00110
TX-101867;477;0;459,65;CLI-00019
TX-101868;571;0;125,59;CLI-01880
TX-101869;753;aprovada;189,79;CLI-00652
TX-101870;569;aprovada;151,80;CLI-01814
TX-101871;434;0;296,38;CLI-01388
TX-101872;438;0;271,30;CLI-00956
TX-101873;613;aprovada;82,15;CLI-00694
TX-101874;631;0;2.908,99;CLI-01713
TX-101875;443;aprovada;1.834,83;CLI-01013
TX-101876;479;0;265,36;CLI-02710
TX-101877;547;0;792,08;CLI-03009
TX-101878;822;aprovada;141,88;CLI-01073
TX-101879;473;aprovada;1.037,53;CLI-02377
TX-101880;293;0;404,17;CLI-00350
TX-101881;486;0;370,99;CLI-01056
TX-101882;455;aprovada;32,14;CLI-02791
TX-101883;432;aprovada;889,28;CLI-00382
TX-101884;585;aprovada;484,65;CLI-02892
TX-101885;349;0;79,27;CLI-02895
TX-101886;512;0;241,02;CLI-00081
TX-101887;588;aprovada;753,28;CLI-01951
TX-101888;502;aprovada;172,16;CLI-02651
TX-101889;491;aprovada;871,60;CLI-02917
TX-101890;603;0;104,60;CLI-02432
TX-101891;869;aprovada;398,30;CLI-02494
TX-101892;467;aprovada;166,54;CLI-00420
TX-101893;287;aprovada;418,10;CLI-01711
TX-101894;443;aprovada;309,05;CLI-01111
TX-101895;556;0;1.219,69;CLI-01356
TX-101896;332;aprovada;400,22;CLI-01324
TX-101897;619;0;425,91;CLI-01758
TX-101898;232;0;72,98;CLI-00354
TX-101899;548;0;570,74;CLI-00466
TX-101900;563;0;92,25;CLI-01665
TX-101901;565;aprovada;130,03;CLI-01795
TX-101902;588;0;236,79;CLI-00794
TX-101903;488;0;470,55;CLI-02809
TX-101904;649;aprovada;253,21;CLI-00310
TX-101905;569;aprovada;765,32;CLI-02796
TX-101906;368;aprovada;250,08;CLI-01533
TX-101907;526;aprovada;311,53;CLI-02347
TX-101908;481;0;905,90;CLI-01856
TX-101909;540;0;2.150,46;CLI-01964
TX-101910;461;aprovada;565,20;CLI-02062
TX-101911;554;0;206,25;CLI-00856
TX-101912;609;0;94,73;CLI-00717
TX-101913;393;0;109,32;CLI-02620
TX-101914;502;0;279,63;CLI-01869
TX-101915;653;aprovada;592,27;CLI-02604
TX-101916;714;0;1.084,25;CLI-02283
TX-101917;546;aprovada;86,80;CLI-00014
TX-101918;397;0;331,97;CLI-02321
TX-101919;409;0;2.840,65;CLI-01561
TX-101920;268;aprovada;209,39;CLI-02360
TX-101921;426;aprovada;662,79;CLI-00145
TX-101922;525;aprovada;394,14;CLI-02637
TX-101923;553;aprovada;390,19;CLI-00713
TX-101924;535;aprovada;382,05;CLI-00951
TX-101925;738;aprovada;308,40;CLI-02889
TX-101926;480;aprovada;4.936,29;CLI-02469
TX-101927;552;aprovada;224,63;CLI-01187
TX-101928;391;aprovada;19,00;CLI-01913
TX-101929;438;aprovada;190,63;CLI-02505
TX-101930;550;aprovada;275,52;CLI-00281
TX-101931;377;aprovada;88,57;CLI-00979
TX-101932;600;aprovada;557,02;CLI-02999
TX-101933;556;aprovada;1.447,23;CLI-01551
TX-101934;563;aprovada;1.313,30;CLI-01164
TX-101935;748;aprovada;290,99;CLI-01126
TX-101936;674;aprovada;204,10;CLI-01467
TX-101937;404;aprovada;249,96;CLI-01261
TX-101938;663;1;300,52;CLI-03009
TX-101939;323;aprovada;1.496,41;CLI-01744
TX-101940;267;0;255,99;CLI-02210
TX-101941;718;0;170,87;CLI-02211
TX-101942;357;0;177,10;CLI-00526
TX-101943;596;aprovada;733,70;CLI-00945
TX-101944;851;0;2.230,21;CLI-00591
TX-101945;555;0;142,85;CLI-00534
TX-101946;820;aprovada;2.417,02;CLI-02963
TX-101947;535;aprovada;252,30;CLI-00975
TX-101948;637;aprovada;168,09;CLI-00476
TX-101949;274;0;392,44;CLI-01961
TX-101950;554;0;262,64;CLI-01369
TX-101951;687;0;212,45;CLI-00207
TX-101952;316;0;1.269,69;CLI-00118
TX-101953;694;aprovada;739,27;CLI-02075
TX-101954;341;0;198,97;CLI-02984
TX-101955;378;aprovada;124,53;CLI-02395
TX-101956;679;0;386,80;CLI-01620
TX-101957;382;0;234,68;CLI-00643
TX-101958;629;aprovada;378,00;CLI-00003
TX-101959;638;0;79,97;CLI-02067
TX-101960;543;chargeback;556,58;CLI-02597
TX-101961;457;0;321,44;CLI-02726
TX-101962;618;0;36,34;CLI-00803
TX-101963;498;aprovada;448,51;CLI-01007
TX-101964;176;0;1.101,11;CLI-02120
TX-101965;440;0;1.146,36;CLI-02404
TX-101966;364;aprovada;1.417,60;CLI-02338
TX-101967;471;aprovada;104,41;CLI-02123
TX-101968;493;0;234,45;CLI-00113
TX-101969;399;aprovada;2.132,19;CLI-01944
TX-101970;366;aprovada;83,47;CLI-01077
TX-101971;278;aprovada;404,06;CLI-00258
TX-101972;463;0;359,27;CLI-01291
TX-101973;291;aprovada;449,24;CLI-02786
TX-101974;242;0;1.726,96;CLI-00606
TX-101975;411;aprovada;428,62;CLI-01148
TX-101976;565;0;406,65;CLI-02852
TX-101977;508;aprovada;427,62;CLI-01202
TX-101978;490;aprovada;2.074,28;CLI-02489
TX-101979;312;0;151,14;CLI-00349
TX-101980;423;aprovada;844,35;CLI-01952
TX-101981;326;aprovada;2.525,55;CLI-02995
TX-101982;831;0;173,09;CLI-01813
TX-101983;603;0;868,94;CLI-01862
TX-101984;357;aprovada;627,67;CLI-02487
TX-101985;743;aprovada;427,29;CLI-00629
TX-101986;496;aprovada;101,13;CLI-00875
TX-101987;432;0;49,83;CLI-01472
TX-101988;312;0;296,72;CLI-02895
TX-101989;572;aprovada;104,44;CLI-02980
TX-101990;389;0;423,93;CLI-00350
TX-101991;449;aprovada;111,08;CLI-00558
TX-101992;484;0;241,45;CLI-01862
TX-101993;368;aprovada;916,93;CLI-02749
TX-101994;599;aprovada;426,13;CLI-01987
TX-101995;690;aprovada;1.215,00;CLI-01310
TX-101996;510;aprovada;473,01;CLI-02231
TX-101997;619;aprovada;468,20;CLI-00200
TX-101998;509;aprovada;1.052,50;CLI-00006
TX-101999;468;aprovada;1.258,37;CLI-00223
TX-102000;736;aprovada;318,10;CLI-01575
TX-102001;285;0;88,94;CLI-02278
TX-102002;524;0;52,36;CLI-00984
TX-102003;275;0;660,29;CLI-00579
TX-102004;602;0;1.039,60;CLI-02904
TX-102005;733;aprovada;438,59;CLI-02101
TX-102006;267;aprovada;234,81;CLI-01291
TX-102007;571;aprovada;1.290,28;CLI-00191
TX-102008;189;0;1.055,63;CLI-02125
TX-102009;208;aprovada;347,70;CLI-02112
TX-102010;670;aprovada;174,42;CLI-00812
TX-102011;477;aprovada;841,96;CLI-01223
TX-102012;504;aprovada;565,97;CLI-02404
TX-102013;610;aprovada;235,66;CLI-00614
TX-102014;579;aprovada;409,94;CLI-00900
TX-102015;402;0;166,40;CLI-02189
TX-102016;456;0;234,94;CLI-02533
TX-102017;532;aprovada;57,80;CLI-02010
TX-102018;554;0;1.046,69;CLI-00195
TX-102019;334;aprovada;385,13;CLI-00565
TX-102020;628;aprovada;72,35;CLI-01848
TX-102021;377;0;224,57;CLI-00457
TX-102022;324;aprovada;1.348,38;CLI-02806
TX-102023;305;aprovada;459,26;CLI-02725
TX-102024;516;aprovada;478,08;CLI-02130
TX-102025;710;0;194,83;CLI-00289
TX-102026;477;aprovada;162,35;CLI-01176
TX-102027;516;0;450,46;CLI-02317
TX-102028;348;0;129,36;CLI-01677
TX-102029;542;aprovada;1.020,73;CLI-00632
TX-102030;510;0;204,35;CLI-01089
TX-102031;331;aprovada;490,35;CLI-02742
TX-102032;521;aprovada;1.309,77;CLI-02493
TX-102033;63;aprovada;625,40;CLI-02179
TX-102034;651;aprovada;109,96;CLI-01546
TX-102035;650;aprovada;878,72;CLI-00886
TX-102036;665;0;348,59;CLI-00379
TX-102037;359;aprovada;284,52;CLI-00547
TX-102038;613;aprovada;9.589,68;CLI-01570
TX-102039;401;0;99,83;CLI-00612
TX-102040;375;0;312,06;CLI-00224
TX-102041;513;0;193,52;CLI-02433
TX-102042;296;aprovada;947,41;CLI-02385
TX-102043;479;aprovada;1.081,45;CLI-00669
TX-102044;602;0;229,91;CLI-02226
TX-102045;422;aprovada;409,95;CLI-02313
TX-102046;492;0;149,79;CLI-01722
TX-102047;523;aprovada;227,67;CLI-01348
TX-102048;481;aprovada;124,59;CLI-02581
TX-102049;538;aprovada;154,12;CLI-01680
TX-102050;432;0;1.269,98;CLI-02425
TX-102051;470;aprovada;638,17;CLI-01099
TX-102052;521;0;630,80;CLI-00776
TX-102053;683;aprovada;464,60;CLI-02155
TX-102054;560;aprovada;164,08;CLI-00186
TX-102055;633;0;232,76;CLI-02626
TX-102056;378;aprovada;203,02;CLI-02842
TX-102057;538;aprovada;237,61;CLI-02937
TX-102058;561;0;201,95;CLI-00272
TX-102059;602;0;1.729,09;CLI-01750
TX-102060;365;0;979,85;CLI-02821
TX-102061;386;0;366,07;CLI-02637
TX-102062;590;aprovada;116,40;CLI-00577
TX-102063;599;aprovada;503,12;CLI-01976
TX-102064;468;0;504,53;CLI-01594
TX-102065;595;aprovada;232,34;CLI-01088
TX-102066;875;aprovada;349,26;CLI-01802
TX-102067;530;0;449,82;CLI-02251
TX-102068;344;0;949,11;CLI-02001
TX-102069;508;0;318,36;CLI-01836
TX-102070;470;aprovada;520,62;CLI-00371
TX-102071;472;aprovada;602,81;CLI-02843
TX-102072;479;0;602,82;CLI-00875
TX-102073;406;aprovada;1.111,81;CLI-01081
TX-102074;354;aprovada;280,55;CLI-01425
TX-102075;656;aprovada;145,93;CLI-00283
TX-102076;615;aprovada;71,87;CLI-01322
TX-102077;533;0;225,67;CLI-02592
TX-102078;318;0;327,91;CLI-02958
TX-102079;615;0;31,17;CLI-00054
TX-102080;583;0;579,06;CLI-00903
TX-102081;403;aprovada;793,96;CLI-01008
TX-102082;566;aprovada;605,02;CLI-01158
TX-102083;544;aprovada;154,21;CLI-01336
TX-102084;437;0;204,54;CLI-02682
TX-102085;668;0;1.257,75;CLI-02371
TX-102086;793;aprovada;1.123,95;CLI-01894
TX-102087;552;0;26,59;CLI-02575
TX-102088;680;aprovada;1.557,96;CLI-02049
TX-102089;620;0;83,27;CLI-02867
TX-102090;642;aprovada;926,96;CLI-02794
TX-102091;779;aprovada;148,21;CLI-02437
TX-102092;641;aprovada;293,77;CLI-02959
TX-102093;476;0;321,19;CLI-02694
TX-102094;382;aprovada;1.187,95;CLI-02494
TX-102095;398;aprovada;375,60;CLI-02228
TX-102096;508;aprovada;1.113,36;CLI-02400
TX-102097;545;aprovada;81,27;CLI-00502
TX-102098;679;aprovada;199,08;CLI-02938
TX-102099;693;0;342,48;CLI-00114
TX-102100;597;0;444,76;CLI-00494
TX-102101;509;0;159,29;CLI-02343
TX-102102;129;aprovada;223,04;CLI-00737
TX-102103;573;0;240,30;CLI-00486
TX-102104;360;0;304,63;CLI-02045
TX-102105;512;aprovada;352,90;CLI-01426
TX-102106;550;0;709,57;CLI-02263
TX-102107;658;aprovada;476,81;CLI-00230
TX-102108;370;aprovada;821,41;CLI-01723
TX-102109;573;0;446,87;CLI-02917
TX-102110;449;aprovada;540,10;CLI-02968
TX-102111;842;aprovada;41,99;CLI-02935
TX-102112;587;aprovada;2.093,86;CLI-02746
TX-102113;436;0;571,24;CLI-00795
TX-102114;346;0;365,33;CLI-00100
TX-102115;572;0;1.043,30;CLI-01964
TX-102116;465;aprovada;1.974,99;CLI-01443
TX-102117;449;0;651,36;CLI-00193
TX-102118;620;0;363,41;CLI-00876
TX-102119;601;aprovada;942,38;CLI-00902
TX-102120;536;aprovada;384,32;CLI-00302
TX-102121;375;0;591,64;CLI-00817
TX-102122;698;0;558,94;CLI-00387
TX-102123;508;aprovada;1.005,31;CLI-00306
TX-102124;545;0;334,57;CLI-01921
TX-102125;400;0;500,63;CLI-00913
TX-102126;262;aprovada;132,86;CLI-02121
TX-102127;523;0;880,82;CLI-01818
TX-102128;644;aprovada;818,15;CLI-01039
TX-102129;448;0;394,91;CLI-00492
TX-102130;457;0;515,76;CLI-02185
TX-102131;307;0;1.725,64;CLI-01841
TX-102132;467;aprovada;230,02;CLI-02547
TX-102133;576;aprovada;1.274,95;CLI-01990
TX-102134;444;aprovada;372,86;CLI-02735
TX-102135;242;aprovada;290,79;CLI-01216
TX-102136;440;0;135,07;CLI-00671
TX-102137;359;0;92,20;CLI-01145
TX-102138;240;aprovada;1.167,67;CLI-02857
TX-102139;578;aprovada;2.999,99;CLI-02215
TX-102140;283;aprovada;56,82;CLI-00170
TX-102141;615;0;216,90;CLI-01543
TX-102142;706;0;488,96;CLI-01305
TX-102143;366;0;198,55;CLI-01277
TX-102144;500;aprovada;538,81;CLI-01665
TX-102145;383;aprovada;580,21;CLI-02196
TX-102146;572;aprovada;72,89;CLI-01490
TX-102147;334;0;167,90;CLI-02067
TX-102148;450;0;314,91;CLI-00458
TX-102149;383;aprovada;58,86;CLI-02148
TX-102150;386;0;92,80;CLI-01580
TX-102151;320;aprovada;187,74;CLI-00974
TX-102152;645;aprovada;540,57;CLI-02519
TX-102153;538;0;124,47;CLI-02660
TX-102154;451;aprovada;534,40;CLI-01249
TX-102155;355;0;173,29;CLI-00118
TX-102156;520;0;399,02;CLI-00230
TX-102157;639;0;404,33;CLI-00921
TX-102158;573;aprovada;787,08;CLI-02550
TX-102159;523;aprovada;151,37;CLI-02420
TX-102160;905;aprovada;602,84;CLI-00776
TX-102161;497;aprovada;296,60;CLI-02781
TX-102162;639;aprovada;215,66;CLI-00694
TX-102163;305;0;471,94;CLI-01585
TX-102164;404;aprovada;457,72;CLI-02426
TX-102165;522;aprovada;450,63;CLI-01213
TX-102166;389;aprovada;2.700,60;CLI-02885
TX-102167;628;aprovada;1.732,42;CLI-01319
TX-102168;881;0;295,80;CLI-01536
TX-102169;474;aprovada;427,60;CLI-00340
TX-102170;389;0;203,61;CLI-00082
TX-102171;602;0;715,04;CLI-01546
TX-102172;784;0;215,02;CLI-02747
TX-102173;448;aprovada;580,77;CLI-02004
TX-102174;431;0;2.695,55;CLI-01069
TX-102175;519;0;320,60;CLI-00513
TX-102176;403;0;992,70;CLI-00720
TX-102177;537;0;119,56;CLI-02178
TX-102178;400;aprovada;1.073,43;CLI-01594
TX-102179;127;aprovada;83,27;CLI-02873
TX-102180;577;0;782,54;CLI-01414
TX-102181;607;0;186,65;CLI-02687
TX-102182;594;0;239,61;CLI-01194
TX-102183;567;aprovada;234,56;CLI-01746
TX-102184;259;0;700,45;CLI-00497
TX-102185;522;aprovada;471,36;CLI-01366
TX-102186;322;0;43,84;CLI-02391
TX-102187;490;0;486,90;CLI-01719
TX-102188;327;aprovada;473,46;CLI-02488
TX-102189;531;0;875,95;CLI-00867
TX-102190;398;aprovada;177,45;CLI-01392
TX-102191;322;aprovada;617,37;CLI-02365
TX-102192;348;aprovada;240,14;CLI-02243
TX-102193;241;0;593,73;CLI-02968
TX-102194;428;0;1.005,78;CLI-01509
TX-102195;325;0;585,15;CLI-00358
TX-102196;323;0;133,73;CLI-01324
TX-102197;535;0;387,99;CLI-00482
TX-102198;550;0;1.034,83;CLI-02277
TX-102199;706;aprovada;1.748,84;CLI-00229
TX-102200;338;aprovada;334,27;CLI-02541
TX-102201;523;0;142,61;CLI-02688
TX-102202;579;aprovada;138,47;CLI-01213
TX-102203;491;0;849,88;CLI-02292
TX-102204;510;aprovada;88,71;CLI-00474
TX-102205;404;0;233,01;CLI-00269
TX-102206;651;aprovada;138,44;CLI-02664
TX-102207;591;0;318,10;CLI-01858
TX-102208;457;aprovada;1.387,75;CLI-00753
TX-102209;509;aprovada;1.227,10;CLI-00435
TX-102210;382;aprovada;231,49;CLI-02903
TX-102211;503;aprovada;1.519,05;CLI-00138
TX-102212;316;aprovada;2.728,56;CLI-02158
TX-102213;444;0;532,79;CLI-00956
TX-102214;588;0;82,48;CLI-02925
TX-102215;550;0;218,13;CLI-01595
TX-102216;288;aprovada;740,41;CLI-01768
TX-102217;407;0;230,45;CLI-02142
TX-102218;322;0;263,03;CLI-01062
TX-102219;358;0;343,56;CLI-00912
TX-102220;388;0;756,54;CLI-00119
TX-102221;547;0;130,48;CLI-01123
TX-102222;572;aprovada;97,74;CLI-01661
TX-102223;453;0;339,44;CLI-00317
TX-102224;411;aprovada;277,68;CLI-02723
TX-102225;404;0;1.169,62;CLI-01443
TX-102226;306;0;175,82;CLI-02786
TX-102227;432;aprovada;1.147,65;CLI-00040
TX-102228;327;0;1.635,93;CLI-02940
TX-102229;653;aprovada;128,35;CLI-01692
TX-102230;506;0;241,59;CLI-01307
TX-102231;525;0;391,64;CLI-02709
TX-102232;443;0;601,28;CLI-02679
TX-102233;448;aprovada;170,19;CLI-00986
TX-102234;746;0;378,19;CLI-01599
TX-102235;678;0;188,94;CLI-02772
TX-102236;550;0;997,80;CLI-01075
TX-102237;490;0;891,33;CLI-02527
TX-102238;657;aprovada;152,36;CLI-01645
TX-102239;331;0;355,92;CLI-00761
TX-102240;695;0;1.056,69;CLI-01320
TX-102241;673;0;191,63;CLI-02245
TX-102242;640;aprovada;460,88;CLI-02823
TX-102243;811;0;211,62;CLI-02423
TX-102244;538;aprovada;55,83;CLI-02818
TX-102245;441;aprovada;1.477,51;CLI-02860
TX-102246;482;aprovada;391,92;CLI-00283
TX-102247;626;0;449,89;CLI-00354
TX-102248;467;0;164,53;CLI-01978
TX-102249;326;0;622,87;CLI-00083
TX-102250;712;aprovada;244,56;CLI-02625
TX-102251;411;0;311,27;CLI-00951
TX-102252;444;aprovada;70,73;CLI-02565
TX-102253;549;0;725,28;CLI-02048
TX-102254;468;0;335,96;CLI-00948
TX-102255;417;aprovada;169,29;CLI-02725
TX-102256;609;aprovada;694,98;CLI-01850
TX-102257;828;aprovada;687,18;CLI-02154
TX-102258;391;0;1.531,72;CLI-01307
TX-102259;521;aprovada;1.161,16;CLI-01775
TX-102260;387;aprovada;306,70;CLI-01262
TX-102261;625;aprovada;264,88;CLI-01075
TX-102262;590;0;909,92;CLI-00867
TX-102263;441;aprovada;401,97;CLI-01667
TX-102264;300;0;86,67;CLI-01391
TX-102265;350;0;74,90;CLI-01925
TX-102266;522;aprovada;673,81;CLI-00193
TX-102267;494;0;304,72;CLI-01998
TX-102268;448;0;218,09;CLI-00501
TX-102269;274;0;1.674,23;CLI-01705
TX-102270;593;0;1.139,63;CLI-02370
TX-102271;716;0;161,82;CLI-00531
TX-102272;531;0;1.014,99;CLI-01260
TX-102273;557;0;303,30;CLI-01138
TX-102274;545;0;204,56;CLI-02288
TX-102275;474;aprovada;745,65;CLI-02960
TX-102276;453;0;1.098,48;CLI-00732
TX-102277;514;aprovada;434,71;CLI-02860
TX-102278;334;aprovada;194,51;CLI-02115
TX-102279;360;aprovada;143,74;CLI-00014
TX-102280;474;0;196,24;CLI-02600
TX-102281;482;0;164,82;CLI-00330
TX-102282;460;0;656,03;CLI-02529
TX-102283;441;0;248,49;CLI-01372
TX-102284;686;0;228,19;CLI-02068
TX-102285;736;0;585,75;CLI-00896
TX-102286;492;aprovada;283,21;CLI-02875
TX-102287;424;0;211,36;CLI-02676
TX-102288;459;aprovada;220,56;CLI-01364
TX-102289;393;aprovada;182,57;CLI-00106
TX-102290;363;0;115,61;CLI-01991
TX-102291;595;0;3.989,56;CLI-02367
TX-102292;576;0;531,95;CLI-01444
TX-102293;698;0;669,98;CLI-02294
TX-102294;508;0;1.298,51;CLI-02553
TX-102295;709;0;299,67;CLI-02199
TX-102296;671;0;148,98;CLI-02475
TX-102297;650;aprovada;60,21;CLI-02400
TX-102298;541;0;304,38;CLI-01618
TX-102299;269;0;149,43;CLI-01241
TX-102300;502;0;914,33;CLI-02483
TX-102301;359;aprovada;1.054,49;CLI-02046
TX-102302;441;aprovada;1.628,88;CLI-00402
TX-102303;472;aprovada;281,05;CLI-02498
TX-102304;542;0;673,24;CLI-02407
TX-102305;626;aprovada;98,48;CLI-00862
TX-102306;573;aprovada;370,07;CLI-01031
TX-102307;442;0;421,78;CLI-01123
TX-102308;497;aprovada;132,63;CLI-01402
TX-102309;690;aprovada;329,39;CLI-02352
TX-102310;766;aprovada;1.388,00;CLI-00103
TX-102311;356;aprovada;353,02;CLI-02750
TX-102312;487;0;345,85;CLI-00105
TX-102313;413;0;1.350,97;CLI-00113
TX-102314;307;aprovada;493,53;CLI-01262
TX-102315;563;aprovada;1.309,77;CLI-01369
TX-102316;785;aprovada;154,03;CLI-02797
TX-102317;261;aprovada;323,41;CLI-01946
TX-102318;651;0;1.356,48;CLI-01462
TX-102319;637;0;111,70;CLI-02208
TX-102320;584;aprovada;418,45;CLI-02638
TX-102321;639;0;444,06;CLI-00836
TX-102322;638;aprovada;627,92;CLI-02667
TX-102323;507;aprovada;91,98;CLI-00245
TX-102324;301;0;241,33;CLI-00114
TX-102325;639;0;299,72;CLI-01375
TX-102326;609;aprovada;1.250,87;CLI-01226
TX-102327;401;aprovada;393,06;CLI-00360
TX-102328;633;aprovada;345,29;CLI-00826
TX-102329;459;0;574,79;CLI-02596
TX-102330;237;0;785,95;CLI-02736
TX-102331;382;0;147,29;CLI-01411
TX-102332;211;aprovada;3.081,18;CLI-01348
TX-102333;559;0;101,63;CLI-00564
TX-102334;492;0;431,91;CLI-02114
TX-102335;520;0;370,85;CLI-02684
TX-102336;458;aprovada;953,44;CLI-02759
TX-102337;697;aprovada;665,31;CLI-01633
TX-102338;435;0;163,58;CLI-02138
TX-102339;451;aprovada;511,06;CLI-00948
TX-102340;403;aprovada;756,07;CLI-02129
TX-102341;524;aprovada;644,10;CLI-01043
TX-102342;522;0;637,78;CLI-00593
TX-102343;557;aprovada;744,51;CLI-02793
TX-102344;493;chargeback;1.712,89;CLI-01684
TX-102345;720;0;351,71;CLI-01329
TX-102346;533;0;420,95;CLI-00505
TX-102347;344;aprovada;708,94;CLI-01017
TX-102348;429;aprovada;161,47;CLI-00260
TX-102349;607;aprovada;408,22;CLI-02334
TX-102350;329;0;603,96;CLI-01351
TX-102351;508;aprovada;211,73;CLI-00092
TX-102352;622;aprovada;480,33;CLI-02427
TX-102353;884;0;201,37;CLI-01987
TX-102354;521;aprovada;4.634,78;CLI-01189
TX-102355;332;aprovada;106,70;CLI-02236
TX-102356;562;aprovada;248,93;CLI-02715
TX-102357;619;aprovada;458,38;CLI-02193
TX-102358;460;aprovada;1.695,47;CLI-00980
TX-102359;776;0;230,96;CLI-02549
TX-102360;603;aprovada;523,32;CLI-01355
TX-102361;655;aprovada;711,73;CLI-02739
TX-102362;461;0;179,38;CLI-00206
TX-102363;500;chargeback;441,98;CLI-02559
TX-102364;715;aprovada;1.210,34;CLI-01223
TX-102365;703;0;502,69;CLI-02865
TX-102366;474;0;1.081,82;CLI-02761
TX-102367;543;0;316,73;CLI-01630
TX-102368;459;0;508,84;CLI-02125
TX-102369;221;aprovada;118,36;CLI-01562
TX-102370;744;aprovada;566,46;CLI-01737
TX-102371;431;0;367,14;CLI-02402
TX-102372;713;0;1.259,49;CLI-01752
TX-102373;444;aprovada;246,60;CLI-00885
TX-102374;452;0;342,53;CLI-02127
TX-102375;546;aprovada;1.051,49;CLI-02981
TX-102376;803;aprovada;217,88;CLI-01592
TX-102377;636;aprovada;80,11;CLI-01760
TX-102378;526;aprovada;685,25;CLI-00136
TX-102379;514;0;159,63;CLI-02821
TX-102380;584;0;1.125,94;CLI-00301
TX-102381;432;aprovada;1.073,94;CLI-00419
TX-102382;827;1;440,40;CLI-00529
TX-102383;802;aprovada;1.644,66;CLI-02967
TX-102384;317;aprovada;95,37;CLI-02623
TX-102385;650;aprovada;522,11;CLI-01603
TX-102386;454;aprovada;336,33;CLI-02063
TX-102387;670;aprovada;282,82;CLI-00267
TX-102388;610;0;739,07;CLI-00247
TX-102389;432;aprovada;342,75;CLI-01319
TX-102390;602;aprovada;1.185,79;CLI-00104
TX-102391;502;aprovada;365,76;CLI-00947
TX-102392;352;0;116,50;CLI-02551
TX-102393;666;aprovada;282,74;CLI-01829
TX-102394;573;aprovada;864,19;CLI-01919
TX-102395;456;aprovada;141,84;CLI-01199
TX-102396;432;aprovada;1.328,42;CLI-02031
TX-102397;353;0;872,55;CLI-02762
TX-102398;266;aprovada;679,68;CLI-02154
TX-102399;786;aprovada;672,41;CLI-00815
TX-102400;260;aprovada;654,77;CLI-01673
TX-102401;645;0;126,07;CLI-02563
TX-102402;423;aprovada;1.092,76;CLI-02249
TX-102403;367;0;216,06;CLI-02369
TX-102404;641;0;158,07;CLI-02484
TX-102405;623;0;1.097,86;CLI-02281
TX-102406;493;0;352,01;CLI-00104
TX-102407;497;aprovada;388,39;CLI-02007
TX-102408;495;0;280,34;CLI-01146
TX-102409;275;0;118,21;CLI-00716
TX-102410;583;aprovada;140,79;CLI-02201
TX-102411;504;aprovada;299,87;CLI-02784
TX-102412;636;0;93,37;CLI-02974
TX-102413;828;aprovada;124,09;CLI-02379
TX-102414;342;0;566,01;CLI-02700
TX-102415;487;aprovada;102,55;CLI-00172
TX-102416;757;chargeback;149,75;CLI-00538
TX-102417;481;0;688,36;CLI-01935
TX-102418;607;aprovada;79,92;CLI-01621
TX-102419;669;chargeback;1.839,72;CLI-01969
TX-102420;501;0;306,23;CLI-02035
TX-102421;554;0;217,00;CLI-02589
TX-102422;343;0;250,12;CLI-01043
TX-102423;551;aprovada;255,70;CLI-02730
TX-102424;705;0;192,00;CLI-00345
TX-102425;581;aprovada;329,53;CLI-00165
TX-102426;373;0;864,76;CLI-01414
TX-102427;585;aprovada;330,71;CLI-02253
TX-102428;371;0;354,13;CLI-02611
TX-102429;604;aprovada;207,71;CLI-00070
TX-102430;595;aprovada;2.076,72;CLI-02605
TX-102431;700;aprovada;228,69;CLI-02107
TX-102432;698;0;380,15;CLI-00426
TX-102433;483;0;499,86;CLI-01466
TX-102434;522;0;1.092,48;CLI-02289
TX-102435;464;aprovada;2.397,16;CLI-00283
TX-102436;411;0;446,01;CLI-00698
TX-102437;600;aprovada;1.001,68;CLI-01414
TX-102438;848;aprovada;240,25;CLI-01205
TX-102439;606;0;505,70;CLI-02563
TX-102440;390;0;312,66;CLI-00656
TX-102441;199;0;324,75;CLI-02377
TX-102442;443;0;417,34;CLI-02603
TX-102443;517;aprovada;404,83;CLI-02660
TX-102444;312;aprovada;55,63;CLI-02514
TX-102445;508;0;2.930,53;CLI-02214
TX-102446;319;0;968,32;CLI-01851
TX-102447;652;0;5.893,57;CLI-02921
TX-102448;602;aprovada;224,78;CLI-01304
TX-102449;552;0;354,41;CLI-01325
TX-102450;694;aprovada;363,58;CLI-02718
TX-102451;314;0;1.343,97;CLI-01133
TX-102452;572;aprovada;124,89;CLI-00535
TX-102453;459;aprovada;124,29;CLI-02090
TX-102454;496;aprovada;303,49;CLI-01962
TX-102455;585;aprovada;1.219,60;CLI-02971
TX-102456;446;aprovada;73,63;CLI-01016
TX-102457;640;aprovada;535,81;CLI-02443
TX-102458;497;aprovada;327,47;CLI-02450
